delegates,geo_name,individual_party,is_winner,name,party,rank,reporting_pct,state,vote_pct,votes
51.0,Overall Alabama Presidential Primaries Results,democrat,True,H. Clinton,Democratic,1,100.0,Alabama,77.8,309928.0
9.0,Overall Alabama Presidential Primaries Results,democrat,False,B. Sanders,Democratic,2,100.0,Alabama,19.2,76399.0
,Overall Alabama Presidential Primaries Results,democrat,False,Uncommitted,Democratic,3,100.0,Alabama,2.4,9534.0
,Overall Alabama Presidential Primaries Results,democrat,False,M. O'Malley,Democratic,4,100.0,Alabama,0.4,1489.0
,Overall Alabama Presidential Primaries Results,democrat,False,R. De La Fuente,Democratic,5,100.0,Alabama,0.2,814.0
36.0,Overall Alabama Presidential Primaries Results,republican,True,D. Trump,Republican,1,100.0,Alabama,43.4,371735.0
13.0,Overall Alabama Presidential Primaries Results,republican,False,T. Cruz,Republican,2,100.0,Alabama,21.1,180608.0
1.0,Overall Alabama Presidential Primaries Results,republican,False,M. Rubio,Republican,3,100.0,Alabama,18.7,159802.0
,Overall Alabama Presidential Primaries Results,republican,False,B. Carson,Republican,4,100.0,Alabama,10.2,87517.0
,Overall Alabama Presidential Primaries Results,republican,False,J. Kasich,Republican,5,100.0,Alabama,4.4,37970.0
,Overall Alabama Presidential Primaries Results,republican,False,Uncommitted,Republican,6,100.0,Alabama,0.9,7911.0
,Overall Alabama Presidential Primaries Results,republican,False,J. Bush,Republican,7,100.0,Alabama,0.5,3946.0
,Overall Alabama Presidential Primaries Results,republican,False,M. Huckabee,Republican,8,100.0,Alabama,0.3,2535.0
,Overall Alabama Presidential Primaries Results,republican,False,R. Paul,Republican,9,100.0,Alabama,0.2,1879.0
,Overall Alabama Presidential Primaries Results,republican,False,C. Christie,Republican,10,100.0,Alabama,0.1,850.0
,Overall Alabama Presidential Primaries Results,republican,False,R. Santorum,Republican,11,100.0,Alabama,0.1,616.0
,Overall Alabama Presidential Primaries Results,republican,False,C. Fiorina,Republican,12,100.0,Alabama,0.1,543.0
,Overall Alabama Presidential Primaries Results,republican,False,L. Graham,Republican,13,100.0,Alabama,0.0,254.0
14.0,Overall Alaska Presidential Caucuses Results,democrat,True,B. Sanders,Democratic,1,100.0,Alaska,81.6,440.0
4.0,Overall Alaska Presidential Caucuses Results,democrat,False,H. Clinton,Democratic,2,100.0,Alaska,18.4,99.0
,Overall Alaska Presidential Caucuses Results,democrat,False,R. De La Fuente,Democratic,3,100.0,Alaska,0.0,0.0
2.0,Overall Alaska Presidential Caucuses Results,democrat,False,Uncommitted,Democratic,4,100.0,Alaska,0.0,0.0
12.0,Overall Alaska Presidential Caucuses Results,republican,True,T. Cruz,Republican,1,100.0,Alaska,36.4,7973.0
11.0,Overall Alaska Presidential Caucuses Results,republican,False,D. Trump,Republican,2,100.0,Alaska,33.5,7346.0
5.0,Overall Alaska Presidential Caucuses Results,republican,False,M. Rubio,Republican,3,100.0,Alaska,15.1,3318.0
,Overall Alaska Presidential Caucuses Results,republican,False,B. Carson,Republican,4,100.0,Alaska,10.9,2401.0
,Overall Alaska Presidential Caucuses Results,republican,False,J. Kasich,Republican,5,100.0,Alaska,4.1,892.0
,Overall Alaska Presidential Caucuses Results,republican,False,Uncommitted,Republican,6,100.0,Alaska,0.0,0.0
,Overall Arizona Presidential Primaries Results,democrat,True,H. Clinton,Democratic,1,99.5,Arizona,57.6,235697.0
,Overall Arizona Presidential Primaries Results,democrat,False,B. Sanders,Democratic,2,99.5,Arizona,39.9,163400.0
,Overall Arizona Presidential Primaries Results,democrat,False,M. O'Malley,Democratic,3,99.5,Arizona,0.9,3599.0
,Overall Arizona Presidential Primaries Results,democrat,False,R. De La Fuente,Democratic,4,99.5,Arizona,0.6,2540.0
,Overall Arizona Presidential Primaries Results,democrat,False,M. Steinberg,Democratic,5,99.5,Arizona,0.5,2118.0
,Overall Arizona Presidential Primaries Results,democrat,False,H. Hewes,Democratic,6,99.5,Arizona,0.4,1659.0
,Overall Arizona Presidential Primaries Results,republican,True,D. Trump,Republican,1,99.5,Arizona,47.1,249916.0
,Overall Arizona Presidential Primaries Results,republican,False,T. Cruz,Republican,2,99.5,Arizona,24.9,132147.0
,Overall Arizona Presidential Primaries Results,republican,False,M. Rubio,Republican,3,99.5,Arizona,13.3,70556.0
,Overall Arizona Presidential Primaries Results,republican,False,J. Kasich,Republican,4,99.5,Arizona,10.0,53040.0
,Overall Arizona Presidential Primaries Results,republican,False,B. Carson,Republican,5,99.5,Arizona,2.7,14321.0
,Overall Arizona Presidential Primaries Results,republican,False,J. Bush,Republican,6,99.5,Arizona,0.8,4076.0
,Overall Arizona Presidential Primaries Results,republican,False,R. Paul,Republican,7,99.5,Arizona,0.4,2035.0
,Overall Arizona Presidential Primaries Results,republican,False,C. Fiorina,Republican,8,99.5,Arizona,0.2,1177.0
,Overall Arizona Presidential Primaries Results,republican,False,M. Huckabee,Republican,9,99.5,Arizona,0.2,1168.0
,Overall Arizona Presidential Primaries Results,republican,False,C. Christie,Republican,10,99.5,Arizona,0.2,919.0
,Overall Arizona Presidential Primaries Results,republican,False,R. Santorum,Republican,11,99.5,Arizona,0.1,463.0
,Overall Arizona Presidential Primaries Results,republican,False,L. Graham,Republican,12,99.5,Arizona,0.1,449.0
,Overall Arizona Presidential Primaries Results,republican,False,G. Pataki,Republican,13,99.5,Arizona,0.0,265.0
,Overall Arizona Presidential Primaries Results,republican,False,T. Cook,Republican,14,99.5,Arizona,0.0,217.0
27.0,Overall Arkansas Presidential Primaries Results,democrat,True,H. Clinton,Democratic,1,99.2,Arkansas,66.3,144580.0
10.0,Overall Arkansas Presidential Primaries Results,democrat,False,B. Sanders,Democratic,2,99.2,Arkansas,29.7,64868.0
,Overall Arkansas Presidential Primaries Results,democrat,False,M. O'Malley,Democratic,3,99.2,Arkansas,1.3,2764.0
,Overall Arkansas Presidential Primaries Results,democrat,False,J. Wolfe,Democratic,4,99.2,Arkansas,1.2,2541.0
,Overall Arkansas Presidential Primaries Results,democrat,False,J. Valentine,Democratic,5,99.2,Arkansas,0.8,1687.0
,Overall Arkansas Presidential Primaries Results,democrat,False,R. De La Fuente,Democratic,6,99.2,Arkansas,0.8,1680.0
16.0,Overall Arkansas Presidential Primaries Results,republican,True,D. Trump,Republican,1,99.2,Arkansas,32.8,133144.0
15.0,Overall Arkansas Presidential Primaries Results,republican,False,T. Cruz,Republican,2,99.2,Arkansas,30.5,123873.0
9.0,Overall Arkansas Presidential Primaries Results,republican,False,M. Rubio,Republican,3,99.2,Arkansas,24.9,101235.0
,Overall Arkansas Presidential Primaries Results,republican,False,B. Carson,Republican,4,99.2,Arkansas,5.7,23173.0
,Overall Arkansas Presidential Primaries Results,republican,False,J. Kasich,Republican,5,99.2,Arkansas,3.7,15098.0
,Overall Arkansas Presidential Primaries Results,republican,False,M. Huckabee,Republican,6,99.2,Arkansas,1.2,4703.0
,Overall Arkansas Presidential Primaries Results,republican,False,J. Bush,Republican,7,99.2,Arkansas,0.6,2406.0
,Overall Arkansas Presidential Primaries Results,republican,False,R. Paul,Republican,8,99.2,Arkansas,0.3,1127.0
,Overall Arkansas Presidential Primaries Results,republican,False,C. Christie,Republican,9,99.2,Arkansas,0.2,651.0
,Overall Arkansas Presidential Primaries Results,republican,False,C. Fiorina,Republican,10,99.2,Arkansas,0.1,409.0
,Overall Arkansas Presidential Primaries Results,republican,False,R. Santorum,Republican,11,99.2,Arkansas,0.1,286.0
,Overall Arkansas Presidential Primaries Results,republican,False,L. Graham,Republican,12,99.2,Arkansas,0.1,250.0
,Overall Arkansas Presidential Primaries Results,republican,False,B. Jindal,Republican,13,99.2,Arkansas,0.0,167.0
325.0,Overall California Presidential Primaries Results,democrat,True,H. Clinton,Democratic,1,100.0,California,55.8,1940580.0
222.0,Overall California Presidential Primaries Results,democrat,False,B. Sanders,Democratic,2,100.0,California,43.2,1502043.0
,Overall California Presidential Primaries Results,democrat,False,W. Wilson,Democratic,3,100.0,California,0.3,8709.0
,Overall California Presidential Primaries Results,democrat,False,M. Steinberg,Democratic,4,100.0,California,0.2,7905.0
,Overall California Presidential Primaries Results,democrat,False,R. De La Fuente,Democratic,5,100.0,California,0.2,5780.0
,Overall California Presidential Primaries Results,democrat,False,K. Judd,Democratic,6,100.0,California,0.2,5433.0
,Overall California Presidential Primaries Results,democrat,False,H. Hewes,Democratic,7,100.0,California,0.2,5270.0
172.0,Overall California Presidential Primaries Results,republican,True,D. Trump,Republican,1,100.0,California,75.3,1174829.0
,Overall California Presidential Primaries Results,republican,False,J. Kasich,Republican,2,100.0,California,11.3,176620.0
,Overall California Presidential Primaries Results,republican,False,T. Cruz,Republican,3,100.0,California,9.2,144125.0
,Overall California Presidential Primaries Results,republican,False,B. Carson,Republican,4,100.0,California,3.5,54145.0
,Overall California Presidential Primaries Results,republican,False,J. Gilmore,Republican,5,100.0,California,0.7,11101.0
38.0,Overall Colorado Presidential Caucus Results,democrat,True,B. Sanders,,1,98.5,Colorado,58.9,71928.0
40.0,Overall Colorado Presidential Caucus Results,democrat,False,H. Clinton,,2,98.5,Colorado,40.4,49256.0
,Overall Colorado Presidential Caucus Results,democrat,False,Uncommitted,,3,98.5,Colorado,0.7,819.0
,Overall Colorado Presidential Caucus Results,democrat,False,Other,,4,98.5,Colorado,0.0,48.0
44.0,Overall Connecticut Presidential Primaries Results,democrat,True,H. Clinton,Democratic,1,99.9,Connecticut,51.8,170075.0
27.0,Overall Connecticut Presidential Primaries Results,democrat,False,B. Sanders,Democratic,2,99.9,Connecticut,46.4,152410.0
,Overall Connecticut Presidential Primaries Results,democrat,False,Uncommitted,Democratic,3,99.9,Connecticut,1.5,4877.0
,Overall Connecticut Presidential Primaries Results,democrat,False,R. De La Fuente,Democratic,4,99.9,Connecticut,0.3,960.0
28.0,Overall Connecticut Presidential Primaries Results,republican,True,D. Trump,Republican,1,99.9,Connecticut,57.9,123367.0
,Overall Connecticut Presidential Primaries Results,republican,False,J. Kasich,Republican,2,99.9,Connecticut,28.4,60481.0
,Overall Connecticut Presidential Primaries Results,republican,False,T. Cruz,Republican,3,99.9,Connecticut,11.7,24969.0
,Overall Connecticut Presidential Primaries Results,republican,False,Uncommitted,Republican,4,99.9,Connecticut,1.2,2654.0
,Overall Connecticut Presidential Primaries Results,republican,False,B. Carson,Republican,5,99.9,Connecticut,0.8,1741.0
,Overall Delaware Presidential Primaries Results,democrat,True,H. Clinton,Democratic,1,100.0,Delaware,59.8,55950.0
,Overall Delaware Presidential Primaries Results,democrat,False,B. Sanders,Democratic,2,100.0,Delaware,39.2,36659.0
,Overall Delaware Presidential Primaries Results,democrat,False,R. De La Fuente,Democratic,3,100.0,Delaware,1.1,1024.0
,Overall Delaware Presidential Primaries Results,republican,True,D. Trump,Republican,1,100.0,Delaware,60.8,42472.0
,Overall Delaware Presidential Primaries Results,republican,False,J. Kasich,Republican,2,100.0,Delaware,20.4,14225.0
,Overall Delaware Presidential Primaries Results,republican,False,T. Cruz,Republican,3,100.0,Delaware,15.9,11110.0
,Overall Delaware Presidential Primaries Results,republican,False,B. Carson,Republican,4,100.0,Delaware,1.3,885.0
,Overall Delaware Presidential Primaries Results,republican,False,M. Rubio,Republican,5,100.0,Delaware,0.9,622.0
,Overall Delaware Presidential Primaries Results,republican,False,J. Bush,Republican,6,100.0,Delaware,0.8,578.0
37.0,Overall District of Columbia Presidential Primary and Caucus Results,democrat,True,H. Clinton,Democratic,1,100.0,District of Columbia,78.7,75223.0
6.0,Overall District of Columbia Presidential Primary and Caucus Results,democrat,False,B. Sanders,Democratic,2,100.0,District of Columbia,21.1,20137.0
,Overall District of Columbia Presidential Primary and Caucus Results,democrat,False,R. De La Fuente,Democratic,3,100.0,District of Columbia,0.2,205.0
10.0,Overall District of Columbia Presidential Primary and Caucus Results,republican,True,M. Rubio,Republican,1,100.0,District of Columbia,37.3,1059.0
9.0,Overall District of Columbia Presidential Primary and Caucus Results,republican,False,J. Kasich,Republican,2,100.0,District of Columbia,35.5,1009.0
,Overall District of Columbia Presidential Primary and Caucus Results,republican,False,D. Trump,Republican,3,100.0,District of Columbia,13.8,391.0
,Overall District of Columbia Presidential Primary and Caucus Results,republican,False,T. Cruz,Republican,4,100.0,District of Columbia,12.4,351.0
,Overall District of Columbia Presidential Primary and Caucus Results,republican,False,J. Bush,Republican,5,100.0,District of Columbia,0.5,14.0
,Overall District of Columbia Presidential Primary and Caucus Results,republican,False,R. Paul,Republican,6,100.0,District of Columbia,0.4,12.0
,Overall District of Columbia Presidential Primary and Caucus Results,republican,False,B. Carson,Republican,7,100.0,District of Columbia,0.1,3.0
,Overall District of Columbia Presidential Primary and Caucus Results,republican,False,C. Fiorina,Republican,8,100.0,District of Columbia,0.0,0.0
,Overall Florida Presidential Primaries Results,democrat,True,H. Clinton,Democratic,1,100.0,Florida,64.4,1097400.0
,Overall Florida Presidential Primaries Results,democrat,False,B. Sanders,Democratic,2,100.0,Florida,33.3,566603.0
,Overall Florida Presidential Primaries Results,democrat,False,M. O'Malley,Democratic,3,100.0,Florida,2.3,38875.0
,Overall Florida Presidential Primaries Results,republican,True,D. Trump,Republican,1,100.0,Florida,45.7,1077221.0
,Overall Florida Presidential Primaries Results,republican,False,M. Rubio,Republican,2,100.0,Florida,27.0,636653.0
,Overall Florida Presidential Primaries Results,republican,False,T. Cruz,Republican,3,100.0,Florida,17.1,403640.0
,Overall Florida Presidential Primaries Results,republican,False,J. Kasich,Republican,4,100.0,Florida,6.8,159412.0
,Overall Florida Presidential Primaries Results,republican,False,J. Bush,Republican,5,100.0,Florida,1.8,43452.0
,Overall Florida Presidential Primaries Results,republican,False,B. Carson,Republican,6,100.0,Florida,0.9,21163.0
,Overall Florida Presidential Primaries Results,republican,False,R. Paul,Republican,7,100.0,Florida,0.2,4431.0
,Overall Florida Presidential Primaries Results,republican,False,M. Huckabee,Republican,8,100.0,Florida,0.1,2617.0
,Overall Florida Presidential Primaries Results,republican,False,C. Christie,Republican,9,100.0,Florida,0.1,2486.0
,Overall Florida Presidential Primaries Results,republican,False,C. Fiorina,Republican,10,100.0,Florida,0.1,1894.0
,Overall Florida Presidential Primaries Results,republican,False,R. Santorum,Republican,11,100.0,Florida,0.1,1204.0
,Overall Florida Presidential Primaries Results,republican,False,L. Graham,Republican,12,100.0,Florida,0.0,693.0
,Overall Florida Presidential Primaries Results,republican,False,J. Gilmore,Republican,13,100.0,Florida,0.0,317.0
83.0,Overall Georgia Presidential Primaries Results,democrat,True,H. Clinton,Democratic,1,100.0,Georgia,71.3,543008.0
28.0,Overall Georgia Presidential Primaries Results,democrat,False,B. Sanders,Democratic,2,100.0,Georgia,28.2,214332.0
,Overall Georgia Presidential Primaries Results,democrat,False,M. O'Malley,Democratic,3,100.0,Georgia,0.3,2119.0
,Overall Georgia Presidential Primaries Results,democrat,False,M. Steinberg,Democratic,4,100.0,Georgia,0.2,1759.0
40.0,Overall Georgia Presidential Primaries Results,republican,True,D. Trump,Republican,1,100.0,Georgia,38.8,501707.0
14.0,Overall Georgia Presidential Primaries Results,republican,False,M. Rubio,Republican,2,100.0,Georgia,24.4,315979.0
18.0,Overall Georgia Presidential Primaries Results,republican,False,T. Cruz,Republican,3,100.0,Georgia,23.6,305109.0
,Overall Georgia Presidential Primaries Results,republican,False,B. Carson,Republican,4,100.0,Georgia,6.2,80503.0
,Overall Georgia Presidential Primaries Results,republican,False,J. Kasich,Republican,5,100.0,Georgia,5.6,72303.0
,Overall Georgia Presidential Primaries Results,republican,False,J. Bush,Republican,6,100.0,Georgia,0.6,7664.0
,Overall Georgia Presidential Primaries Results,republican,False,R. Paul,Republican,7,100.0,Georgia,0.2,2901.0
,Overall Georgia Presidential Primaries Results,republican,False,M. Huckabee,Republican,8,100.0,Georgia,0.2,2615.0
,Overall Georgia Presidential Primaries Results,republican,False,C. Christie,Republican,9,100.0,Georgia,0.1,1485.0
,Overall Georgia Presidential Primaries Results,republican,False,C. Fiorina,Republican,10,100.0,Georgia,0.1,1143.0
,Overall Georgia Presidential Primaries Results,republican,False,R. Santorum,Republican,11,100.0,Georgia,0.0,534.0
,Overall Georgia Presidential Primaries Results,republican,False,L. Graham,Republican,12,100.0,Georgia,0.0,423.0
,Overall Georgia Presidential Primaries Results,republican,False,G. Pataki,Republican,13,100.0,Georgia,0.0,235.0
20.0,Overall Hawaii Presidential Caucuses Results,democrat,True,B. Sanders,Democratic,1,100.0,Hawaii,69.8,23530.0
12.0,Overall Hawaii Presidential Caucuses Results,democrat,False,H. Clinton,Democratic,2,100.0,Hawaii,30.0,10125.0
2.0,Overall Hawaii Presidential Caucuses Results,democrat,False,Uncommitted,Democratic,3,100.0,Hawaii,0.1,43.0
,Overall Hawaii Presidential Caucuses Results,democrat,False,R. De La Fuente,Democratic,4,100.0,Hawaii,0.0,12.0
,Overall Hawaii Presidential Caucuses Results,democrat,False,M. O'Malley,Democratic,5,100.0,Hawaii,0.0,6.0
10.0,Overall Hawaii Presidential Caucuses Results,republican,True,D. Trump,Republican,1,100.0,Hawaii,42.4,5677.0
6.0,Overall Hawaii Presidential Caucuses Results,republican,False,T. Cruz,Republican,2,100.0,Hawaii,32.7,4379.0
,Overall Hawaii Presidential Caucuses Results,republican,False,M. Rubio,Republican,3,100.0,Hawaii,13.1,1759.0
,Overall Hawaii Presidential Caucuses Results,republican,False,J. Kasich,Republican,4,100.0,Hawaii,10.6,1413.0
,Overall Hawaii Presidential Caucuses Results,republican,False,B. Carson,Republican,5,100.0,Hawaii,0.9,127.0
,Overall Hawaii Presidential Caucuses Results,republican,False,J. Bush,Republican,6,100.0,Hawaii,0.2,22.0
19.0,Overall Idaho Presidential Caucus and Primary Results,democrat,True,B. Sanders,Democratic,1,100.0,Idaho,78.0,18640.0
6.0,Overall Idaho Presidential Caucus and Primary Results,democrat,False,H. Clinton,Democratic,2,100.0,Idaho,21.2,5065.0
1.0,Overall Idaho Presidential Caucus and Primary Results,democrat,False,Uncommitted,Democratic,3,100.0,Idaho,0.7,175.0
,Overall Idaho Presidential Caucus and Primary Results,democrat,False,R. De La Fuente,Democratic,4,100.0,Idaho,0.0,4.0
20.0,Overall Idaho Presidential Caucus and Primary Results,republican,True,T. Cruz,Republican,1,100.0,Idaho,45.4,100942.0
12.0,Overall Idaho Presidential Caucus and Primary Results,republican,False,D. Trump,Republican,2,100.0,Idaho,28.1,62478.0
,Overall Idaho Presidential Caucus and Primary Results,republican,False,M. Rubio,Republican,3,100.0,Idaho,15.9,35347.0
,Overall Idaho Presidential Caucus and Primary Results,republican,False,J. Kasich,Republican,4,100.0,Idaho,7.4,16517.0
,Overall Idaho Presidential Caucus and Primary Results,republican,False,B. Carson,Republican,5,100.0,Idaho,1.7,3887.0
,Overall Idaho Presidential Caucus and Primary Results,republican,False,J. Bush,Republican,6,100.0,Idaho,0.4,938.0
,Overall Idaho Presidential Caucus and Primary Results,republican,False,R. Paul,Republican,7,100.0,Idaho,0.4,834.0
,Overall Idaho Presidential Caucus and Primary Results,republican,False,M. Huckabee,Republican,8,100.0,Idaho,0.2,356.0
,Overall Idaho Presidential Caucus and Primary Results,republican,False,C. Christie,Republican,9,100.0,Idaho,0.2,355.0
,Overall Idaho Presidential Caucus and Primary Results,republican,False,C. Fiorina,Republican,10,100.0,Idaho,0.1,241.0
,Overall Idaho Presidential Caucus and Primary Results,republican,False,R. Santorum,Republican,11,100.0,Idaho,0.1,211.0
,Overall Idaho Presidential Caucus and Primary Results,republican,False,L. Graham,Republican,12,100.0,Idaho,0.0,80.0
,Overall Idaho Presidential Caucus and Primary Results,republican,False,P. Messina,Republican,13,100.0,Idaho,0.0,27.0
105.0,Overall Illinois Presidential Primaries Results,democrat,True,H. Clinton,Democratic,1,100.0,Illinois,50.5,1017006.0
78.0,Overall Illinois Presidential Primaries Results,democrat,False,B. Sanders,Democratic,2,100.0,Illinois,48.7,982017.0
,Overall Illinois Presidential Primaries Results,democrat,False,W. Wilson,Democratic,3,100.0,Illinois,0.3,6432.0
,Overall Illinois Presidential Primaries Results,democrat,False,M. O'Malley,Democratic,4,100.0,Illinois,0.3,6064.0
,Overall Illinois Presidential Primaries Results,democrat,False,L. Cohen,Democratic,5,100.0,Illinois,0.1,2362.0
,Overall Illinois Presidential Primaries Results,democrat,False,R. De La Fuente,Democratic,6,100.0,Illinois,0.1,1766.0
54.0,Overall Illinois Presidential Primaries Results,republican,True,D. Trump,Republican,1,100.0,Illinois,38.8,556916.0
9.0,Overall Illinois Presidential Primaries Results,republican,False,T. Cruz,Republican,2,100.0,Illinois,30.3,434038.0
6.0,Overall Illinois Presidential Primaries Results,republican,False,J. Kasich,Republican,3,100.0,Illinois,19.7,282874.0
,Overall Illinois Presidential Primaries Results,republican,False,M. Rubio,Republican,4,100.0,Illinois,8.7,124568.0
